Chinese traditional music by Liu Fang on guzheng 古筝曲 寒鴉戲水 劉芳古箏獨奏,3EtbIWF_ynU,The low quality recording features a plucked arpeggiated Zheng melody. The recording is in mono and it is noisy and it gives off sentimental vibes.
FUNK GOSPEL 123,3FJFcgaa0oE,This funk song features a male voice singing the main melody. The melody is repetitive. This is accompanied by percussion that does not play any cymbals. A trumpet plays a repetitive melody of staccato notes. There are other quirky instruments playing in the background adding to the percussion. The mood of this song is upbeat. This song can be played in a bank robbery movie.
Pig In A Pen Stanley Brothers song performed by Pete Milano,3Gyi7AvDLzc,"A male vocalist sings an animated song. The song is fast tempo with acoustic guitar, mandolin and resonator rhythms, cello accompaniment and vocal backup. The audio quality is inferior and muddled making it almost impossible to understand the lyrics. The melody and instrumentation sounds like Country music."
Sigma Sound Studio Fender Rhodes with Vintage Vibe Stereo Vibe Preamp,3HtfWSbmuAc,Someone is playing a neo-soul chord progression on a fender rhodes piano with vibration tremolo effect. This song may be playing at a live concert opening the stage.
Pieter T - If My Girl,3IYd8cCmUkQ,"The low quality recording features a R&B song that consists of passionate male vocals, alongside background harmonizing male vocals, singing over tinny bells melody, synth strings melody, tinny high pitched synth lead melody, shimmering hi hats, gliding bass, punchy kick and claps. It sounds passionate and emotional, even though the mix of the song is poor."
"M.Trill  - ""Beautiful"" Official Video",3JYQgXudiH8,A digital drum is playing a groove that motivates to dance with a kick on every beat along with a shaker. Male backing voices are singing a melody in harmony and adlips that are panned to the right side of the speakers. A piano is playing a simple repeating melody and a soft bass sound is rounding the recording up. On top of that a male voice is singing phrases. This song may be playing at home dancing.
Aleksander Mežek - Siva pot,3KQy3Cajo4E,"A male singer sings this popular country hit with backup singers in vocal harmony. The song is in medium tempo with a walking bass , acoustic guitar strumming rhythmically, autoharp accompaniment and steady drumming rhythm. The song is an emotional and nostalgic country hit. The audio quality is poor."
BITTER ROCC - MMXIII Deluxe - Run these rats out (promo music video),3KdyWJ6wTOw,This song features a male voice rapping the lyrics. Female voices sing vocables in the background. This is accompanied by programmed percussion playing a trap beat. The bass plays a groovy bassline by sliding to notes rather than pausing in between notes. A synth plays a repetitive melody in the background. This song can be played in a gangster movie.
Kimba Sorzano - Over You (Official Music Video) (co starring Leah Marville),3NAqH9LYDyU,This is a soca music piece. There is a male vocalist singing with autotune. A repeating hollering sample can be heard. The tune is being played by a melodic pad. The rhythm is provided by an electronic drum beat. The atmosphere is danceable. This piece could be playing in the background at a Caribbean nightclub.
Dark Eyes(러시아 민요 - 검은 눈동자),3Nwsd439zmU,The low quality recording features a live performance of a folk song and it consists of harmonica melodies played over groovy double bass and shimmering hi-hats. The recording is noisy and fairly wide.
5 Amazing Guitar Chords You Must Learn! - Creating Your Own Collection Of Favourite Chords,3OLeJZF4oI0,This guitar instruction audio features an acoustic guitar. This starts off with a male voice giving instructions on how to play the guitar. The bass note is played on the open string and the chord is strummed once. This is the Hendrix chord being played on the acoustic guitar. There are no other instruments in this song. There is no vocal melody in this song. This audio can be used in a guitar instruction video.
Dragon Music - Sad Moments,3OUNEL8XaR0,"This music is a soothing instrumental. The tempo is slow with a beautiful violin symphony, romantic piano accompaniment, harp melody, a wind instrument and shakers. The music is mellifluous, gentle,pensive, nostalgic, poignant, melancholic,
romantic, enthralling, enigmatic, dreamy, calming and ethereal."
"BEHRINGER FX600 (Flanger, Chorus, Phaser, Delay, Tremolo)",3OWArQGgmm0,"The low quality recording features an electric guitar melody, with echoing wobble effect on, that occasionally distorts. It sounds like the player is trying out an effect for his guitar."
שופרות בחופה  מיקרופון אלחוטי,3PoC1-xd4Yw,This song features a synth playing the rhythm section using a piano tone. The shofar plays a tremulous note. There is no percussion in this song. The mood of this song is melancholic. There are no other instruments in this song. There is no voice in this song. This song can be used in a romantic movie.
Top 10 Most Dangerous Animals,3PuzzYmTDA4,"The low quality recording features a classical song that consists of a soft wide strings melody, followed by mellow woodwinds melody and low brass melody. There is a short snippet of a cymbal riser at the very end of the loop. It sounds passionate, emotional and suspenseful."
"Chiara Massini - J.S. Bach, Fantasia in g moll BWV 917 // Fuge in a moll BWV 947",3PwR0D7CuwM,"The low quality recording features a wide harpsichord melody. It sounds passionate, emotional and the recording is noisy."
NOX-Még egy perc (Music video),3QNFY4MKTy4,This is a Hungarian pop music piece. There is a female vocalist singing melodically. The main tune is being played by a piano while there is a bass guitar playing in the background. A slow tempo acoustic drum beat provides the rhythm. The atmosphere is emotional. This piece could be used in the soundtrack of a romance/drama movie that takes place in Hungary.
Nivine Nasr - Yo2bosh - Video Clip,3QqVP0odOw4,"The low quality recording features a commercial music that consists of a funny processed male vocal, after which there is a harmonizing female vocal singing over punchy kick, brass melody, wooden percussion and echoing brass melody. It sounds addictive - like every commercial music should sound."
Afinação padrão das cordas de um violão,3R8xDvhJk54,"The low quality recording features a tutorial on how to tune an acoustic guitar, string by string. The recording is very noisy."
"Lullaby for Ali Asghar (Pbuh), Muharam 1432 (h.q), 2010, 1389 (h.s)",3TO4C7SiC7I,"A female voice or voices is/are singing loud and in a high register with a lot of quarter and half steps. The voices are full or reverb. They are accompanied by dry percussion playing a counter rhythm. A pad sound, rich in harmonies, is underlining the song with long chords that are being played in the mid to lower register. This song may be playing while meditating."
Bagpiper Angus McColl 1,3TP1itJqv-E,"Harsh, grating sound of a solo bagpipe with audience sounds in the background."
Fly Me To The Moon Jazz Backing Track,3TQmts_MxyQ,This is an instrumental backing track of a jazz music piece. There is no singer in this version of the piece. The piano is playing the chords in the minor key while a bass guitar can be heard playing a walking bass line. The rhythmic background consists of acoustic drums playing a jazz swing beat. The atmosphere is delicate. This piece could be playing in the background at a coffee shop. It could be used in the soundtrack of a romantic movie.
Sonic: Reach for the Stars (Full Version) Music Video [With Lyrics],3UHHjbO0ThM,This audio contains an acoustic drum set playing fast snare rolls and then adding in a kick on every beat along with some crash hits. A synthesizer is playing a fast lead melody in the upper register. Then the song breaks into the next part and a brass/string section is playing a melody changing note on every beat together with the kick. This song may be playing for a fast paced video-game.
I Seek Sensei Song - SGI Youth March16 toward 2030.wmv,3VEMHWnewuc,"This song is an instrumental. The tempo is fast with an enthusiastic acoustic guitar melody, keyboard accompaniment and a mellifluous female vocalisation with choral harmony. The music is rhythmic, youthful, simple,beautiful, charming, soothing, pleasant, charming, and tranquil."
Multi Touch Workshops Aldeburgh Music,3VTinB14Pmw,"The low quality recording features an ambient scraping synth lead playing. It sounds muddy, muffled, but also spacey and the recording is noisy and in mono."
M.A.N.D.Y. - Gizmo,3Wdxjm-h36w,This song contains a synth melody that sounds a little in the background slowly coming more into focus. This sound is full of reverb. Other synth sounds are playing pads and experimental pluck sounds. A glass sound is being played as a hi hat and a noise snare sound takes a lot of space with sounds panned to the left and right side of the speakers. This song may be playing in a club.
Mantra Meditation Om Sixth Chakra Anja Zen Tibetan Monk Chant Third Eye Pineal Gland,3XL825fK6UM,"This clip is a vocalisation of the Om Mantra. The tempo is slow with a droning  melody and repetitive chanting of the word Om. It is meditative, calming, soothing, spiritual, lulling, hypnotic and trance like. This is Mantra Meditation  music."
John Varty's Music Under the Moon: Camera Man,3XRjrSOVBnQ,This song contains a male voice talking over a synth drone pad along to some soft sounding kick hits and a simple synth arpeggio. Then the recording stops and a new one rises with a drum stick sound and a e-bass sliding up in pitch. This song may be playing in a wildlife documentary.
Pirates of The Caribbean Medley - A Capella - Peter Hollens & Gardiner Sisters (DevinSuperTramp),3XeMR8lX0dg,A cappella choir is singing a melody with a deep male bass voice. Midrange female and male singers and high female voices. Then two female voices start singing two different arpeggio-melodies. The voices are spread across the left and right speaker. You can hear the sound of water. This song may be playing in a live presentation.
solo de murga..ritmo marcha camion. musica de uruguay.,3Yc7_n6mDsI,"The low quality recording features a drum solo that consists of punchy snare hits and occasional snare roll, punchy kick and shimmering hi-hats. It sounds energetic and the recording is in mono and noisy."
Tony Animation - Magic Pop [HQ],3YuO2UOYKRk,A digital drum is playing a groove along with a stabbing synth sound. They have some fast repeating pattern effect that gives the composition more rhythmic elements along with a loud long and noisy snare sound. The digital bass sounds liquid and synth-pads are swelling up slowly coming into focus. This song may be playing in a lock and pop dance battle.
Hardstyle Republic Shuffle vs Tecktonik,3Z74i_FWs3o,This is a shuffle music piece. It opens with a dissolving sound effect that signals that a drop is about to start. The dialing sound effects of a buttoned telephone can be heard. It mostly consists of electronic sounds that could be influenced by drum & bass.
The Kovenant - Cybertrash,3ZhyXbwFQAM,"The low quality recording features a wide punchy toms, wide aggressive electric guitars, sustained synth lead, distorted filtered bass and tinny hi hats. It sounds energetic and exciting."
Exercise Music - Workout (Fitness Mix),3ZyuBJEbmJM,"A sparse house music beat with just drums. The kick plays a four on the floor pattern, while the hi-hats play on the off beats and the bass part plays a syncopated dotted rhythm."
Devo - Private Secretary (Live 1973 @ Kent State University),3_M9ZMo5TiU,Someone is playing a long high pitched note that is rising up in pitch and is leaving a kick-like sound while repeating itself. This sound may be playing at home testing out a synthesizer and its possibilities.
DEPECHE MODE - Enjoy The Silence (DFEG's Sticks And Stones Mix),3b3s0TvjGwA,A drone sound is playing in the lower to mid range as an intro before the song starts with a high pitched bell sound with a very long release time and acoustic drums that sounds like playing behind a closed door. This song may be playing in a club.
Rafael Lechowsky y la Banda de Jazz - Concierto Radio 3,3bg0iy-ypcw,"The Hip Hip songs live performance consists of repetitive male vocal singing over repetitive piano melody, smooth bass, shimmering hi hats and soft kick and snare hits. It sounds jazzy and warm."
"Upbeat Jazz Intro Music for Videos (18 seconds, 4 different arrangements)",3cEQfNZ_F1w,"This is a jazzy instrumental that sounds upbeat, cheery and vibrant. This would be suitable for some swing dancing. It's got an electric guitarist playing licks, a punchy piano, and groovy intricate drum pattern. The piece is in four over four time signature."
The Sounds - Diana,3dUo62RsD00,"This song is a hard rock instrumental. The tempo is fast with bright electric guitars playing lead, steady bass line, punchy drumming and upbeat keyboard harmony The music is energetic, upbeat, youthful, engaging, buoyant, peppy, and groovy.it is a crowd pleaser ,as clapping, cheering , chatter and hooting can be heard in the background."
"""SWAN LK 243"" - Catriona MacKay",3e6GleQ9sl0,This song contains someone playing a gentle and warm sounding melody on a violin accompanied by a harp. This song may be playing live.
Groom performs surprise Flash Mob Dance for his Bride,3fqWosszpnE,"A male vocalist sings this upbeat pop song. The tempo is medium fast with thumping drum beats, percussion instruments, ukulele melody, keyboard accompaniment and rhythmic guitar. The audio is muddled making it difficult to hear the finer elements of the song. The song is energetic, enthusiastic, happy, fresh, peppy, perky , groovy. There is background chatter, clapping, cheering and rustling. The song is a Pop Rock/Alternative Indie."
DIO COMO TI AMO - música,3gh1oldZ7Zc,This song features a female voice singing the main melody. This is accompanied by a guitar playing arpeggiated chords. A wind instrument plays fills in between lines. There is no percussion in this song. This song has a romantic mood. This song can be played in a romantic movie.
Kong Solo Guitar Blues Rock,3jLef5eHgzU,This audio contains someone playing a distorted e-guitar solo in a higher register along with acoustic drums with cymbal hits and a half open hit. An e-bass is underlining the rhythm. There are digital comedic noises and laughter that seem not to be part of the musical composition. This song may be playing in a comedic tv-show.
もののけ姫/テルミン×ライアー,3kSQNjfJnN8,The song is an instrumental. The song is slow tempo with a Chinese string instrument playing a lilting melody along with tones of the string instrument being plucked like a harp. The song is emotional and melancholic. The song is a live performance with ambient room noise and generally poor audio quality.
Band Baaja Baaraat | Title Song | Ranveer Singh | Anushka Sharma | Salim Merchant | Shraddha Pandit,3kXukXBvDQQ,"This song is a lively Indian instrumental. The tempo is fast with lively brass bands playing harmony, energetic drums ,Nagpada and dhol and other Indian percussion and synthesiser with digital arrangements. There is a dialogue of a man and woman superimposed over the music, with sighing and giggling in the background. The music is typical Indian Baarat music. It is happy, cheerful, vivacious, energetic, youthful, vigorous and upbeat."
Simple songs for beginners learning guitar,3m-a805cVl0,The low quality recording features a simple acoustic guitar melody. It sounds like a tutorial and it gives off happy and fun vibes. The recording is noisy and in mono.
Selena Gomez Make Over Photoshop,3m4QSVVBMss,"The low quality recording features a pop song that consists of seductive female vocal singing over arpeggiated synth lead melody, pulsating synth keys, sustained synth melody, punchy kick, claps, simple hi hats and groovy bass that glues everything together. It sounds a bit muffled, probably because of the quality of the mix."
Melodies Of Life (OST Final Fantasy IX) | AMV - Emiko Shiratori,3mNOJpN_qOQ,An acoustic guitar is playing single notes of a minor chord progression alongside an acoustic piano playing a melody on itself. Then a string-section comes in for a moment elevating the emotional piece giving it a beauty and soft sadness. The instruments are slightly panned to the left and right side of the speakers. The female voice is softly singing with a little bit of reverb on her voice. This song may be playing at a theater-performance.
Toon-BodySlam Sorry Sorry Dance@Pattaya Music Festival 2010.wmv,3mStyfCbL68,The drum is playing a four on the floor groove with little fill-ins on the snare crash. A synthesizer is playing a 2000s pad sounding lead melody. The distorted e-guitar that is playing underlining the melody with some long sounding chords. This song may be played at an event to animate and pump up the people.
"Truth Be Told ""Let It Go"" Official Music Video",3nbB3F-OdSM,"A male vocalist sings this vigorous Rock song. The tempo is fast with enthusiastic electric guitar lead and harmonies, electric bass guitar and hard hitting drumming with cymbal rides. The song is passionate, youthful, enthusiastic, intense, compelling, boisterous and vigorous. This song is a Hard Rock/Heavy Metal song."
Pastor Larry Blowing the Shofar,3nfiGGQykxk,This audio contains a shofar horn getting blown in a higher register. The high tone is loud and drops in pitch at the end. This song may be playing live in a village calling for a traditional ceremony.
Senium - Might as well (Music Video),3obJKn19jTE,This is a grunge rock music piece. A distorted electric guitar playing power chords leads the tune with a bass guitar in the background. Loud acoustic drums provide the rhythmic background while also playing a lot of fills. There is also a male vocal. The music has a rebellious atmosphere mixed with a rough sound that is characteristic of the grunge scene. This piece could be used as a soundtrack in college drama movies/TV series. It could also be used in advertisements targeted at teenagers.
"Joseph Gordon-Levitt singing ""La Valse à Mille Temps"" (SitC)",3otUlQ4wvLY,This amateur recording features a male voice. This is accompanied by an electric guitar. The notes of the chords are first plucked and the chord is struck once. There is no percussion and no other instruments in this song. This is a slow tempo song. The mood of this song is romantic.
"Veni Sancte Spiritus, Come Holy Spirit - Gregorian Chant with lyrics",3pU34vUoO9g,This religious song features the main melody first sung by male voices in harmony followed by female voices in harmony. The voices sing in a hall environment giving a reverb effect. There are no instruments in this song. This song gives a holy feel. This song can be played in a church.
BARITON POLKA - COLI,3q9K2PgA2-U,"This is a live performance of a polka music piece. It is being performed by a wind orchestra. The main melody is being performed by the tuba. There is a lively, cheerful atmosphere to this piece. It could be used as an accompaniment piece for a European folk dance course."
El Pali - De Agujeritos!,3rbWoeUg9yo,"The low quality recording features a regional Mexican song that consists of harmonizing male vocals singing over wide, bouncy wooden percussion, wide acoustic rhythm guitar, groovy bass, punchy kick and strings melody. It sounds passionate, energetic and groovy."
carmen - time to move,3rvqiSZB4pA,This is an electronic funk/disco music piece from the 80s. There is a female vocalist singing melodically. The repeated main theme is being played by the keyboard. There is a synth bass playing a groovy bass line. There is an acoustic drum beat in the rhythmic background. The atmosphere is sensual. This piece can be used in the soundtrack of a retro-themed movie.
Whir - Daria's Theme (Live at Circus Bar - 2001),3sIlpn9nvKU,The rock music features a male voice singing a repeating melody and being backed by other male vocals. The electric guitar plays fast chords with a distortion effect on and the bass guitar follows with the same speed. The drums play a fast repeating rhythm. The quality of the audio is really low and so this leads me to believe this is an amateur recording.
L.F. Fam - Wildin And Murdah (rare indie rap),3sRO6iwfUxo,A digital drum is playing a simple groove along with a melodic short sample. A saxophone sample is playing a long note in the background. A male voice is rapping with a lot of energetic/aggressive energy. In the background you can hear a male voice shouting for a moment. This song may be playing in a car.
Little Apple - 2014 Hot Song in China,3tK7PpCo0PQ,A male singer-songwriter accompanied by a strummed acoustic guitar and singing passionately a heartfelt folk song. The recording is somewhat low fidelity and live.
Douglas Fir Singing Christmas Tree,3tSPMzvuQpk,A male voice is singing a Christmas song supported by a piano playing chords. The audio is of poorer quality and seems to be coming out of a jukebox rather than being sung live. This song may be playing at Christmas time.
Ghunghroo Toot Ga'ay...!!!,3tbFP_JKzXw,The low quality recording features a harmonizing throaty male vocal singing over dissonant strings melody in the background. It sounds traditional and hopeful.
"Justin Bieber ""Baby"" (cover) Nick Pitera feat Rudy and Rosie Pitera",3tlaELkmRqs,This song is an amateur recording of a person strumming an acoustic guitar. A group of adults and children sing the main melody using vocables and no lyrics. The melody is repetitive. There are no other instruments in this song. The song has a happy mood. This is a party song.
*** DJ Earworm United State of  Pop 2012 ***,3tyb0cXoX2g,"A male singer sings this high energy EDM. The tempo fast with the song starts with a slow female vocalisation, soft piano accompaniment and takes off to an upbeat groove. The song is groovy, youthful, buoyant, vivacious;punchy and vibrant with atmospheric synthesiser, hard hitting drumming, funky bass line, spirited electric guitar harmony along with enthusiastic vocals. The vocals are auto tuned and the use of heavy electronic instrumentation make it an ultimate EDM."
"Brandy Sings: ""Long Distance""",3u9OO9Og0Gc,This is a live performance of an R&B music piece. There is a female vocalist singing melodically in the lead. Three female supporting vocals can be heard singing in the back. The melody is being played by the piano while the bass guitar plays a groovy bass line. The rhythm is provided by an acoustic drum beat. The atmosphere is sentimental. This piece can be used in the soundtrack of a romance movie involving a couple in a long distance relationship.
Puerto Vallarta Jazz Music Restaurant,3ujGrObyefA,"This music is instrumental. The tempo is fast with an upbeat keyboard harmony, bright drumming, energetic electric guitar and synthesiser and digital drum arrangements. There is an interaction between two men superimposed over the music. The music is lively, cheerful, happy, positive, upbeat, warm and heartening. This is the background score for an Interview or documentary."
TC Electronic Arena Reverb pedal demo,3uz_ZrGsIaA,"The low quality recording features a clean electric guitar melody with a beautiful reverb effect on it. The recording is a bit noisy and in mono, and it sounds like a player is practicing his melodies."
Aubrey Atwater Plays Old Joe Clark,3vEsFxolnFs,This clip is an instrumental with a female voice speaking. The tempo is medium with a banjo riff. This is a Banjo lesson on chord progression for country dance music. It is clear and crisp.
"The Good, the Bad and the Ugly / Reel Matawa by California Guitar Trio & Montreal Guitar Trio",3w3fD54bNvU,The song is an instrumental. The song is medium tempo with a guitar playing lead and several guitarists playing harmony  and accompaniment and a pick scratching guitar strings producing a percussive line. The song is immersive and has a classic country gun fight duel vibe to it. The song has ambient room noises.
Kamil - Azerbaycan teraneleri,3w_LsKl-3Pk,"The low quality recording features a traditional song that consists of a passionate woodwind melody played over wooden percussive elements. It sounds soulful, passionate and emotional, even though the recording is in mono and noisy."
I'm Yours - steel drum reggae cover,3zIQTDfS4Hk,"The low quality recording features a tropical steel drum melody playing over background percussive instrumental. It is noisy, but it sounds tropical, exotic and emotional."
Korn Live - Another Brick In The Wall @ Sziget 2012,3zPvfVmL0nE,This audio contains someone playing a drum with a big kick drum and snare sound playing cymbals along with a tambourine. In the background you can hear an electric organ playing long minor chords while a distorted e-guitar is playing a solo sounding as someone singing. This song may be playing live at a festival.
Dada Life - Just BLEEP Me,3zT0aiN2E70,"This music is an upbeat instrumental. The tempo is fast with vigorous digital drumming, synthesiser arrangements and DJ mixer effects. The music is electrifying, pulsating, buoyant, punchy, groovy, youthful and high-spirited. This music is an outdoor live performance with ambient sounds. There are sounds  of hysterical fans cheering, clapping and singing along. This music is Futuritic Electronic Pop/ Techno Pop."
Mr. Black Eterna Gold Modified Reverb,3zntWbS9XeI,"This audio clip features the end of an instrument with a lot of reverb. This additional reverb gives the ending an epic feel. At the end of the clip, a guitar chord is struck. There are no other instruments in this song. There are no voices in this song. This song can be used to promote a reverb pedal."
Dede Bayi Asik Berenang di Kolam Renang Hotel Nirwana Garden Resort Lifia Niala Elsa,4--05CAaDsg,"The song is an instrumental with a baby making noises while paddling in a pool. The song is medium tempo with steady drumming, latin percussion, guitar accompaniment, trumpets playing in harmony and keyboard accompaniment. The song is a soundtrack for a home video and the audio quality is bad due to varying noise levels."
Θα κάνω φασαρία-Γιαννούλης Βαζαίος,40D4L5Ndi6k,"A male vocalist sings this animated song in a foreign language. The tempo is fast with a bright applied violin accompaniment, lively drumming, groovy bass line, tambourine beats, rhythmic mandolin and acoustic guitar accompany net. The song is lively, energetic, vibrant, happy, vivacious and merry with a dance groove. This song is a Folk Pop/Regional Pop."
EFFECTS 101: Overdrive,40i3_JH6FYw,This is a recording of an instrumental jam. There is a blues type solo being performed on an overdriven electric guitar. The guitar has an 80s sound. This recording could be sampled for use in beat-making or as an advertisement jingle.
"Lijah ""Statistic"" ft Aaron O'Bryan (Black lives matter inspired music video)",40kbMyL2Wgo,This audio contains digital drums playing along to a male voice singing in a higher key while a synth bass sound and a lead sound are supporting the epic atmosphere. Then another male voice starts rapping with a lot of confidence and a little aggression in his voice. A male voice is providing backing vocals panned to both sides of the speakers. This song may be playing as a motivational mood enhancer.
Bluegrass When the Roll Is Called Up Yonder (Bruce Weeks),40sAH2ZB0Pg,Someone is playing an acoustic guitar strumming chords on the backbeat along with a banjo doing the same. A slide guitar is playing a melody along. An upright bass is playing a simple bassline. Two female voices are singing as a duo. The second one creates harmony in the higher register. This song is an amateur recording. This song may be playing at a local event.
The Bouncing Ball Animation,40vmsGsFBsw,"The song is an instrumental. The song is medium tempo with a string section accompaniment, timpani playing and other percussion instruments. There are other funny sounds like ball bouncing and other percussion tones. The song is an ad jingle soundtrack. The audio track is of poor quality."
Pumped up Kicks Jazz Style,40xkia7fwEM,"A male vocalist sings this mellow country song. The tempo is medium with fiddle, cello and viola harmony with acoustic guitar rhythm.The song is mellow, soft, dulcet,emotional , melancholic and nostalgic . This song is Country Pop."
"Paige, Brooke, Maddie and Chloe Singing Shhhh Nia's Sleeping",42QgE4mM55I,A background song is being played containing a female voice singing along to a synthesizer pluck melody and a digital drum with a big deep kick sound. Kids are singing along and laughing when a male voice starts singing along in a higher key. This song may be playing while enjoying time with your family.
The String Section,42xehaGoJbc,"This is a live recording. The audio quality is poor. We hear a string section with layers of violins that are playing a motif which sounds exciting, suspenseful, and thrilling. It immediately gets you feeling on edge."
JINGLE BELL ROCK Christmas Song with LYRICS merry XMAS! Chipettes Chipmunks HD,44sbWBFswUY,"Spirited Christmas music with a fast four on the floor dance beat. There is a high pitched 'chipmunk' style vocal singing a well-known tune accompanied by syncopated synth chord stabs, a drum machine and a drum fill."
الزجاج البوهيمي | فن من التراث التشيكي,45iNSkfzOwM,"The song is an instrumental. The tempo is medium with a piano accompaniment, music box tones and percussion tones with a metal grinding instrument making noise. The song is tense and anticipatory. The song is a soundtrack for a documentary film."
Cry Baby Soundtrack - Teardrops Are Falling,46WpyRUqwXU,"The low quality recording features a pop song that contains a passionate female vocal, alongside wide harmonizing male vocals, singing over wide brass melody, electric guitar chords, straight piano melody, punchy snare and smooth bass guitar. It sounds groovy, addictive and passionate."
Fingerstyle Jazz Guitar Improv - Jody Fisher,476vNb6thyM,"The low quality recording features a jazzy electric guitar melody. The recording is noisy and it is in mono - regardless, it sounds calming and relaxing."
Sound Factory. Sp   The Best Party In São Paulo ( Leh drighe ),49nqh7uI9fw,"This recording contains male voice samples that seem to be pitched down and strongly processed with effects, also reverb and delay. One is panned to the right side of the speakers. A lot of white noise is running through a filter and an LFO. A synthesizer is playing a simple melody for a moment before fading away. This song may be playing in-between two songs of a DJ-set."
Por que te conoci - Hermanas Nuñez de Tere Beltrán - Alfa Music,4AejyFDHP_k,An acoustic guitar almost fully panned to the left side of the speakers is strumming a single chord as a rhythmic element while an upright-bass is playing a walking bassline. The other acoustic guitar is adding a little melody at the end of the phrase of the singers. The female duo is singing a melody together. One a little deeper and the other a little higher creating a harmony. This song may be playing in the countryside of a Latin country.
Listen To Radio,4AfykLGm0j8,"This is a compilation of various different music pieces all in one recording to advertise a radio software. The pieces are generic in nature. There is a rock music piece with an electric guitar playing. After a static sound effect, it switches to a pop music piece. There is a female vocalist singing over a keyboard and electronic drum beat background. There is a random feeling to this track."
Rock around the Jukebox Open Air 2015- Rock 'n Roll Dance (1),4BIIFU_b6BY,An acoustic drum is playing a rock groove with a big emphasis on the ride and silent hits on the crash. Along with the drums a electric bass is playing a bluesy line and so does the guitar. Another e-guitar is strumming chords. The whole song sounds fast and may be playing at a local festival where people are dancing.
Lady Cab Driver (Video) This is Not PRINCE,4Bc9OoagYmo,"The song has a laid-back, unfussy feel to it. There are various instruments layered to form a smooth, groovy, yet mellow song. The song would be categorized as pop rock, owing to the electric guitar lick and prominent electric guitar chord plucking. There's also an organ and an electric piano. The singer sounds soulful but relaxed."
"Richard Strauss: Horn Concerto No.1 in Eb major, Op.11, I",4CkJjhuYRmY,"The song is an instrumental. The tempo is medium with a horn playing melody accompanied, by a string section, horn section and a rhythm section and led by a conductor. The song is exciting and regal. The song is a classical western tune."
Painkiller: Overdose Soundtrack - Desert Music 1,4CkZqT26Vb0,This song features a flute playing the main melody. This is accompanied by percussion playing a nomadic beat. A stringed instrument plucks notes in the background. Ambient synth sounds are played to give fullness to the song. This song has a middle-eastern influence and is dreamy. It can be played in the intro lobby of a game.
Ellie Goulding - Love Me Like You Do [Cover],4CrPPlHN9_s,"The low quality recording features a cover of a pop song and it consists of passionate male vocals, alongside harmonizing background vocals, singing over wide, arpeggiated electric guitar melody and simple bass guitar. The recording is a bit noisy, but it is barely audible, especially when you take into account that it sounds very emotional."
Tuba Skinny @ Louisiana Music Factory 2015 - Southern Sounds Tour Party - PT 1,4EwWBI-tHLk,"This music is a lively harmony of the brass and wind instruments. The tempo is fast with lively tuba, trombone, trumpet, clarinet with mandolin and resonator accompaniment and busking percussion that sounds like scratching. His music is loud, vibrant, perky, engaging and animated street busking."
Bandidos Ballerup Techno Remix' Psy 2012.,4GlH0-KhInI,This song contains digital drums playing a kick on every beat together with a digital synth bass playing a simple almost monotone bassline. A male voice is singing in a deeper key. This song is running through some filters opening up and with a lot of reverb. This song may be playing while having a car ride.
"Mixolydian Scales for Bass + ""All Blues"" and ""The Chicken""",4Gow6qZcNZI,"The low quality recording features a tutorial where a flat male vocalist is talking, after which a groovy bass guitar is playing. The recording is noisy and in mono."
"01.10.11 Phase I - Ripping up track, removing scenery and Backdrop on the Socal Desert HO Layout",4HfU5OQUqq0,"A male artist talks and makes drilling noises. The song is a modern hip hop song with male rap vocals, hip hop drumming rhythm, heavy bass drops and keyboard harmony. The track has ambient room noises and the music track is very faint. The audio quality is very average."
Westminster Chime,4JYJRqwqWGM,This audio contains a melodic bell ringing. In the background you can hear birds chirping. This is an amateur recording.
Awesome Mandolin Playing by 15 year old Jake,4KqSdK5KM-I,A banjo is playing chords while an upright bass is playing a bassline. These two form the rhythmic section. On top of that a mandolin is playing a fast and complex solo. In the background you can hear the crowd cheering and clapping hands. This is an amateur recording. This song may be playing in a big pub.
MARSHALL JCM2000 DSL100 CRUNCH WITH BOSS SD-1,4L9KyVVsQOc,The low quality recording features an echoing electric guitar playing rock solo melody. The recording is noisy and in mono. It sounds passionate.
50 guitar building tools anyone can make,4LZSSya3ZZQ,The low quality recording features a flat male vocal talking over an acoustic guitar solo melody playing in the background. It sounds like a tutorial and the recording is in mono.
Ghana Hiplife: VIP : Manenko,4Lk8pUeLCwQ,"A male singer sings this reggae melody with backup singers in vocal harmony. The song is medium fast tempo with a groovy drum drumming rhythm, keyboard accompaniment, percussive bass line and various percussive effects. The song is groovy and enthusiastic with a reggae influence."
C minor rock power ballad guitar backing track,4M0njWKFsME,"Here we have a powerful rock ballad instrumental in a minor key. The guitar is grungy and overdriven, and the piano is clean and plays the same chords as the guitar at the same time."
40 guitar techniques in one solo!,4M_k01zIbVM,"The low quality recording features a cover of a soft rock song and it consists of strummed electric guitar and mellow electric guitar melody played over playback that has groovy bass, reverberant rimshots, shimmering cymbals and sizzling high pitched synth pad. It sounds emotional, funky and passionate."
Azzido Da Bass - Music For Bagpipes (TRASHLINE Remix) [HD],4Mm5mBgktG0,"The song is an instrumental. The song is medium tempo with a groovy bass line, grunge keyboard tones, synth trumpet lead and techno drumming rhythm. The song is entertaining and energetic. The song is an electronic dance song with average quality recording."
